gene_id,gene_name
ENSG00000196104,SPOCK3
ENSG00000137628,DDX60
ENSG00000181381,DDX60L
ENSG00000129116,PALLD
ENSG00000145439,CBR4
ENSG00000154447,SH3RF1
ENSG00000137601,NEK1
ENSG00000109572,CLCN3
ENSG00000056050,HPF1
ENSG00000198948,MFAP3L
ENSG00000174473,GALNTL6
ENSG00000245213,AC105285.1
ENSG00000109586,GALNT7
ENSG00000248774,AC097534.1
ENSG00000164104,HMGB2
ENSG00000272870,AC097534.2
ENSG00000164105,SAP30
ENSG00000288025,AC093849.4
ENSG00000164117,FBXO8
ENSG00000164118,CEP44
ENSG00000164120,HPGD
ENSG00000150625,GPM6A
ENSG00000150627,WDR17
ENSG00000248980,AC019163.1
ENSG00000129128,SPCS3
ENSG00000109674,NEIL3
ENSG00000038002,AGA
ENSG00000250131,AC078881.1
ENSG00000129187,DCTD
ENSG00000151718,WWC2
ENSG00000168564,CDKN2AIP
ENSG00000232648,AC107214.1
ENSG00000168556,ING2
ENSG00000182552,RWDD4
ENSG00000168538,TRAPPC11
ENSG00000249096,LINC02362
ENSG00000168310,IRF2
ENSG00000271646,AC099343.3
ENSG00000164305,CASP3
ENSG00000164306,PRIMPOL
ENSG00000151725,CENPU
ENSG00000151726,ACSL1
ENSG00000251139,AC084871.1
ENSG00000251230,MIR3945HG
ENSG00000164323,CFAP97
ENSG00000109762,SNX25
ENSG00000109771,LRP2BP
ENSG00000250410,AC112722.1
ENSG00000186352,ANKRD37
ENSG00000109775,UFSP2
ENSG00000205129,C4orf47
ENSG00000154556,SORBS2
ENSG00000145476,CYP4V2
ENSG00000164344,KLKB1
ENSG00000245685,FRG1-DT
ENSG00000109536,FRG1
ENSG00000164366,CCDC127
ENSG00000073578,SDHA
ENSG00000249915,PDCD6
ENSG00000180104,EXOC3
ENSG00000225138,SLC9A3-AS1
ENSG00000112877,CEP72
ENSG00000206077,ZDHHC11B
ENSG00000188818,ZDHHC11
ENSG00000028310,BRD9
ENSG00000071539,TRIP13
ENSG00000113504,SLC12A7
ENSG00000049656,CLPTM1L
ENSG00000153395,LPCAT1
ENSG00000145494,NDUFS6
ENSG00000286753,AC091978.1
ENSG00000164151,ICE1
ENSG00000133398,MED10
ENSG00000037474,NSUN2
ENSG00000145545,SRD5A1
ENSG00000112941,TENT4A
ENSG00000124275,MTRR
ENSG00000124279,FASTKD3
ENSG00000112902,SEMA5A
ENSG00000150756,ATPSCKMT
ENSG00000150753,CCT5
ENSG00000164237,CMBL
ENSG00000145495,MARCH6
ENSG00000164236,ANKRD33B
ENSG00000112977,DAP
ENSG00000169862,CTNND2
ENSG00000038382,TRIO
ENSG00000145569,OTULINL
ENSG00000154124,OTULIN
ENSG00000154122,ANKH
ENSG00000173545,ZNF622
ENSG00000154153,RETREG1
ENSG00000145555,MYO10
ENSG00000176788,BASP1
ENSG00000248693,LINC02100
ENSG00000251629,LINC02241
ENSG00000154162,CDH12
ENSG00000248874,C5orf17
ENSG00000113360,DROSHA
ENSG00000082213,C5orf22
ENSG00000133401,PDZD2
ENSG00000250764,AC025178.1
ENSG00000113384,GOLPH3
ENSG00000150712,MTMR12
ENSG00000056097,ZFR
ENSG00000113387,SUB1
ENSG00000113389,NPR3
ENSG00000113407,TARS
ENSG00000242110,AMACR
ENSG00000082196,C1QTNF3
ENSG00000039560,RAI14
ENSG00000113456,RAD1
ENSG00000113460,BRIX1
ENSG00000168724,DNAJC21
ENSG00000113494,PRLR
ENSG00000152582,SPEF2
ENSG00000248969,AC137810.1
ENSG00000168685,IL7R
ENSG00000164187,LMBRD2
ENSG00000145604,SKP2
ENSG00000152620,NADK2
ENSG00000079215,SLC1A3
ENSG00000250155,AC008957.1
ENSG00000285967,NIPBL-DT
ENSG00000164190,NIPBL
ENSG00000197603,CPLANE1
ENSG00000113569,NUP155
ENSG00000082068,WDR70
ENSG00000164327,RICTOR
ENSG00000286809,AC008964.1
ENSG00000082074,FYB1
ENSG00000153071,DAB2
ENSG00000113638,TTC33
ENSG00000171522,PTGER4
ENSG00000132356,PRKAA1
ENSG00000145592,RPL37
ENSG00000132357,CARD6
ENSG00000083720,OXCT1
ENSG00000205765,C5orf51
ENSG00000151876,FBXO4
ENSG00000198865,CCDC152
ENSG00000250722,SELENOP
ENSG00000286271,AC008945.2
ENSG00000287263,AC008875.3
ENSG00000286656,AC008875.2
ENSG00000177738,AC025171.1
ENSG00000251131,AC025171.3
ENSG00000177721,ANXA2R
ENSG00000215068,AC025171.2
ENSG00000172262,ZNF131
ENSG00000177453,NIM1K
ENSG00000112972,HMGCS1
ENSG00000151882,CCL28
ENSG00000151881,TMEM267
ENSG00000249492,AC114956.3
ENSG00000172244,C5orf34
ENSG00000172239,PAIP1
ENSG00000248092,NNT-AS1
ENSG00000112992,NNT
ENSG00000251141,MRPS30-DT
ENSG00000112996,MRPS30
ENSG00000170571,EMB
ENSG00000151883,PARP8
ENSG00000248898,AC022126.1
ENSG00000213949,ITGA1
ENSG00000164171,ITGA2
ENSG00000164172,MOCS2
ENSG00000164258,NDUFS4
ENSG00000185305,ARL15
ENSG00000249069,LINC01033
ENSG00000178996,SNX18
ENSG00000113088,GZMK
ENSG00000145649,GZMA
ENSG00000067248,DHX29
ENSG00000039123,MTREX
ENSG00000067113,PLPP1
ENSG00000177058,SLC38A9
ENSG00000164509,IL31RA
ENSG00000134352,IL6ST
ENSG00000249236,AC008892.1
ENSG00000164512,ANKRD55
ENSG00000248727,LINC01948
ENSG00000095015,MAP3K1
ENSG00000237705,AC008937.2
ENSG00000155542,SETD9
ENSG00000155545,MIER3
ENSG00000062194,GPBP1
ENSG00000145632,PLK2
ENSG00000175857,GAPT
ENSG00000113448,PDE4D
ENSG00000035499,DEPDC1B
ENSG00000164181,ELOVL7
ENSG00000049167,ERCC8
ENSG00000164182,NDUFAF2
ENSG00000188725,SMIM15
ENSG00000130449,ZSWIM6
ENSG00000068796,KIF2A
ENSG00000086189,DIMT1
ENSG00000086200,IPO11
ENSG00000153006,SREK1IP1
ENSG00000153015,CWC27
ENSG00000049192,ADAMTS6
ENSG00000123219,CENPK
ENSG00000113593,PPWD1
ENSG00000113595,TRIM23
ENSG00000113597,TRAPPC13
ENSG00000197860,SGTB
ENSG00000123213,NLN
ENSG00000112851,ERBIN
ENSG00000286314,AC010359.3
ENSG00000285999,AC025442.2
ENSG00000153914,SREK1
ENSG00000069020,MAST4
ENSG00000145675,PIK3R1
ENSG00000145740,SLC30A5
ENSG00000134057,CCNB1
ENSG00000153044,CENPH
ENSG00000134056,MRPS36
ENSG00000134058,CDK7
ENSG00000183323,CCDC125
ENSG00000085231,AK6
ENSG00000273841,TAF9
ENSG00000152942,RAD17
ENSG00000197822,OCLN
ENSG00000183474,GTF2H2C
ENSG00000172062,SMN1
ENSG00000249437,NAIP
ENSG00000145736,GTF2H2
ENSG00000145734,BDP1
ENSG00000131844,MCCC2
ENSG00000113048,MRPS27
ENSG00000049883,PTCD2
ENSG00000083312,TNPO1
ENSG00000157107,FCHO2
ENSG00000145741,BTF3
ENSG00000164331,ANKRA2
ENSG00000164338,UTP15
ENSG00000214944,ARHGEF28
ENSG00000171617,ENC1
ENSG00000049860,HEXB
ENSG00000164347,GFM2
ENSG00000164346,NSA2
ENSG00000198780,FAM169A
ENSG00000249856,AC116337.3
ENSG00000176928,GCNT4
ENSG00000145700,ANKRD31
ENSG00000113161,HMGCR
ENSG00000113163,CERT1
ENSG00000122008,POLK
ENSG00000189045,ANKDD1B
ENSG00000152359,POC5
ENSG00000145703,IQGAP2
ENSG00000181104,F2R
ENSG00000171643,S100Z
ENSG00000145708,CRHBP
ENSG00000164252,AGGF1
ENSG00000132846,ZBED3
ENSG00000250802,ZBED3-AS1
ENSG00000113231,PDE8B
ENSG00000164253,WDR41
ENSG00000171530,TBCA
ENSG00000132842,AP3B1
ENSG00000245556,SCAMP1-AS1
ENSG00000085365,SCAMP1
ENSG00000145685,LHFPL2
ENSG00000113273,ARSB
ENSG00000132837,DMGDH
ENSG00000152409,JMY
ENSG00000152413,HOMER1
ENSG00000164329,TENT2
ENSG00000177034,MTX3
ENSG00000113296,THBS4
ENSG00000249825,AC012636.1
ENSG00000164300,SERINC5
ENSG00000251675,AC010260.1
ENSG00000039319,ZFYVE16
ENSG00000249042,AC008771.1
ENSG00000152380,FAM151B
ENSG00000228716,DHFR
ENSG00000113318,MSH3
ENSG00000113319,RASGRF2
ENSG00000247572,CKMT2-AS1
ENSG00000131732,ZCCHC9
ENSG00000145687,SSBP2
ENSG00000152348,ATG10
ENSG00000186468,RPS23
ENSG00000205464,ATP6AP1L
ENSG00000174695,TMEM167A
ENSG00000152422,XRCC4
ENSG00000038427,VCAN
ENSG00000249835,VCAN-AS1
ENSG00000127184,COX7C
ENSG00000249061,AC109492.1
ENSG00000145715,RASA1
ENSG00000134480,CCNH
ENSG00000285190,AC018754.1
ENSG00000164180,TMEM161B
ENSG00000247828,TMEM161B-AS1
ENSG00000245864,MEF2C-AS2
ENSG00000081189,MEF2C
ENSG00000248309,MEF2C-AS1
ENSG00000153140,CETN3
ENSG00000176055,MBLAC2
ENSG00000113356,POLR3G
ENSG00000176018,LYSMD3
ENSG00000164199,ADGRV1
ENSG00000248323,LUCAT1
ENSG00000113369,ARRDC3
ENSG00000281357,ARRDC3-AS1
ENSG00000113391,FAM172A
ENSG00000287180,AC106818.2
ENSG00000248483,POU5F2
ENSG00000251023,AC114980.1
ENSG00000185261,KIAA0825
ENSG00000133302,SLF1
ENSG00000175471,MCTP1
ENSG00000198677,TTC37
ENSG00000164291,ARSK
ENSG00000175449,RFESD
ENSG00000145757,SPATA9
ENSG00000164292,RHOBTB3
ENSG00000173221,GLRX
ENSG00000118985,ELL2
ENSG00000251314,AC104123.1
ENSG00000153113,CAST
ENSG00000164307,ERAP1
ENSG00000248734,AC008906.1
ENSG00000247121,AC009126.1
ENSG00000164308,ERAP2
ENSG00000113441,LNPEP
ENSG00000251513,LIX1-AS1
ENSG00000058729,RIOK2
ENSG00000174136,RGMB
ENSG00000153922,CHD1
ENSG00000248489,LINC02062
ENSG00000247877,AC021086.1
ENSG00000174132,FAM174A
ENSG00000113532,ST8SIA4
ENSG00000173930,SLCO4C1
ENSG00000145730,PAM
ENSG00000145723,GIN1
ENSG00000145725,PPIP5K2
ENSG00000181751,C5orf30
ENSG00000112874,NUDT12
ENSG00000184349,EFNA5
ENSG00000145743,FBXL17
ENSG00000286503,AC008462.1
ENSG00000151422,FER
ENSG00000249476,AC008467.1
ENSG00000198961,PJA2
ENSG00000112893,MAN2A1
ENSG00000186952,TMEM232
ENSG00000164209,SLC25A46
ENSG00000134987,WDR36
ENSG00000152495,CAMK4
ENSG00000164211,STARD4
ENSG00000246859,STARD4-AS1
ENSG00000134986,NREP
ENSG00000129595,EPB41L4A
ENSG00000224032,EPB41L4A-AS1
ENSG00000134982,APC
ENSG00000153037,SRP19
ENSG00000129625,REEP5
ENSG00000172795,DCP2
ENSG00000171444,MCC
ENSG00000047188,YTHDC2
ENSG00000152503,TRIM36
ENSG00000164219,PGGT1B
ENSG00000164221,CCDC112
ENSG00000145780,FEM1C
ENSG00000243414,TICAM2
ENSG00000249249,AC010226.1
ENSG00000134970,TMED7
ENSG00000249021,AC008549.2
ENSG00000145782,ATG12
ENSG00000177879,AP3S1
ENSG00000145781,COMMD10
ENSG00000092421,SEMA6A
ENSG00000248445,SEMA6A-AS1
ENSG00000169570,DTWD2
ENSG00000249494,AC008629.1
ENSG00000172869,DMXL1
ENSG00000145779,TNFAIP8
ENSG00000133835,HSD17B4
ENSG00000151304,SRFBP1
ENSG00000205302,SNX2
ENSG00000064652,SNX24
ENSG00000168944,CEP120
ENSG00000151292,CSNK1G3
ENSG00000168916,ZNF608
ENSG00000260192,LINC02240
ENSG00000248752,AC116362.1
ENSG00000155324,GRAMD2B
ENSG00000250602,AC093535.1
ENSG00000164904,ALDH7A1
ENSG00000164902,PHAX
ENSG00000113368,LMNB1
ENSG00000173926,MARCH3
ENSG00000164241,C5orf63
ENSG00000164244,PRRC1
ENSG00000230561,CCDC192
ENSG00000245937,LINC01184
ENSG00000064651,SLC12A2
ENSG00000138829,FBN2
ENSG00000066583,ISOC1
ENSG00000198108,CHSY3
ENSG00000169567,HINT1
ENSG00000186687,LYRM7
ENSG00000158985,CDC42SE2
ENSG00000158987,RAPGEF6
ENSG00000217128,FNIP1
ENSG00000239642,MEIKIN
ENSG00000164398,ACSL6
ENSG00000072682,P4HA2
ENSG00000197208,SLC22A4
ENSG00000233006,MIR3936HG
ENSG00000197375,SLC22A5
ENSG00000197536,C5orf56
ENSG00000234290,AC116366.1
ENSG00000125347,IRF1
ENSG00000113522,RAD50
ENSG00000131437,KIF3A
ENSG00000164402,SEPTIN8
ENSG00000164403,SHROOM1
ENSG00000164405,UQCRQ
ENSG00000072364,AFF4
ENSG00000155329,ZCCHC10
ENSG00000170606,HSPA4
ENSG00000113583,C5orf15
ENSG00000213585,VDAC1
ENSG00000081059,TCF7
ENSG00000113558,SKP1
ENSG00000113575,PPP2CA
ENSG00000006837,CDKL3
ENSG00000119048,UBE2B
ENSG00000248559,AC109454.2
ENSG00000237190,CDKN2AIPNL
ENSG00000043143,JADE2
ENSG00000152700,SAR1B
ENSG00000113615,SEC24A
ENSG00000164615,CAMLG
ENSG00000145833,DDX46
ENSG00000181904,C5orf24
ENSG00000113621,TXNDC15
ENSG00000132570,PCBD2
ENSG00000224186,C5orf66
ENSG00000113648,H2AFY
ENSG00000120708,TGFBI
ENSG00000113658,SMAD5
ENSG00000152377,SPOCK1
ENSG00000146021,KLHL3
ENSG00000177733,HNRNPA0
ENSG00000250159,AC106791.1
ENSG00000078795,PKD2L2
ENSG00000031003,FAM13B
ENSG00000112983,BRD8
ENSG00000094880,CDC23
ENSG00000158402,CDC25C
ENSG00000120709,FAM53C
ENSG00000120733,KDM3B
ENSG00000120738,EGR1
ENSG00000120705,ETF1
ENSG00000113013,HSPA9
ENSG00000044115,CTNNA1
ENSG00000120725,SIL1
ENSG00000249593,AC011405.1
ENSG00000281398,SNHG4
ENSG00000015479,MATR3-1
ENSG00000120727,PAIP2
ENSG00000170482,SLC23A1
ENSG00000170476,MZB1
ENSG00000170464,DNAJC18
ENSG00000184584,TMEM173
ENSG00000131508,UBE2D2
ENSG00000171604,CXXC5
ENSG00000249526,AC008667.1
ENSG00000158458,NRG2
ENSG00000245146,MALINC1
ENSG00000185129,PURA
ENSG00000182700,IGIP
ENSG00000254363,AC011379.2
ENSG00000120306,CYSTM1
ENSG00000113068,PFDN1
ENSG00000113070,HBEGF
ENSG00000249637,AC008438.1
ENSG00000131503,ANKHD1
ENSG00000213523,SRA1
ENSG00000243056,EIF4EBP3
ENSG00000113108,APBB3
ENSG00000176087,SLC35A4
ENSG00000170458,CD14
ENSG00000131495,NDUFA2
ENSG00000113119,TMCO6
ENSG00000113141,IK
ENSG00000120314,WDR55
ENSG00000170445,HARS
ENSG00000112855,HARS2
ENSG00000146007,ZMAT2
ENSG00000178913,TAF7
ENSG00000131504,DIAPH1
ENSG00000171720,HDAC3
ENSG00000164620,RELL2
ENSG00000197948,FCHSD1
ENSG00000120318,ARAP3
ENSG00000081791,DELE1
ENSG00000013561,RNF14
ENSG00000113552,GNPDA1
ENSG00000131507,NDFIP1
ENSG00000231185,SPRY4-AS1
ENSG00000145819,ARHGAP26
ENSG00000113580,NR3C1
ENSG00000249881,AC008696.2
ENSG00000145817,YIPF5
ENSG00000186314,PRELID2
ENSG00000173261,PLAC8L1
ENSG00000133706,LARS
ENSG00000091009,RBM27
ENSG00000113649,TCERG1
ENSG00000156475,PPP2R2B
ENSG00000113657,DPYSL3
ENSG00000176049,JAKMIP2
ENSG00000247199,AC011346.1
ENSG00000145868,FBXO38
ENSG00000169252,ADRB2
ENSG00000169247,SH3TC2
ENSG00000164284,GRPEL2
ENSG00000145882,PCYOX1L
ENSG00000113712,CSNK1A1
ENSG00000183111,ARHGEF37
ENSG00000155846,PPARGC1B
ENSG00000155850,SLC26A2
ENSG00000113716,HMGXB3
ENSG00000182578,CSF1R
ENSG00000070814,TCOF1
ENSG00000019582,CD74
ENSG00000164587,RPS14
ENSG00000070614,NDST1
ENSG00000086589,RBM22
ENSG00000132912,DCTN4
ENSG00000256235,SMIM3
ENSG00000237693,IRGM
ENSG00000145908,ZNF300
ENSG00000145901,TNIP1
ENSG00000197043,ANXA6
ENSG00000198624,CCDC69
ENSG00000196743,GM2A
ENSG00000123643,SLC36A1
ENSG00000177556,ATOX1
ENSG00000145907,G3BP1
ENSG00000254226,LINC01933
ENSG00000055147,FAM114A2
ENSG00000037749,MFAP3
ENSG00000164574,GALNT10
ENSG00000245275,SAP30L-AS1
ENSG00000164576,SAP30L
ENSG00000155506,LARP1
ENSG00000170271,FAXDC2
ENSG00000155508,CNOT8
ENSG00000082516,GEMIN5
ENSG00000082515,MRPL22
ENSG00000170624,SGCD
ENSG00000113249,HAVCR1
ENSG00000135077,HAVCR2
ENSG00000155868,MED7
ENSG00000113263,ITK
ENSG00000253980,AC010609.1
ENSG00000055163,CYFIP2
ENSG00000135074,ADAM19
ENSG00000113272,THG1L
ENSG00000155858,LSM11
ENSG00000113282,CLINT1
ENSG00000164330,EBF1
ENSG00000145860,RNF145
ENSG00000164332,UBLCP1
ENSG00000249738,AC008691.1
ENSG00000113312,TTC1
ENSG00000170234,PWWP2A
ENSG00000135083,CCNJL
ENSG00000164609,SLU7
ENSG00000164611,PTTG1
ENSG00000253522,MIR3142HG
ENSG00000254186,AC113414.1
ENSG00000113328,CCNG1
ENSG00000170584,NUDCD2
ENSG00000072571,HMMR
ENSG00000038274,MAT2B
ENSG00000113643,RARS
ENSG00000120137,PANK3
ENSG00000184347,SLIT3
ENSG00000040275,SPDL1
ENSG00000134516,DOCK2
ENSG00000204767,INSYN2B
ENSG00000043462,LCP2
ENSG00000204764,RANBP17
ENSG00000181163,NPM1
ENSG00000072803,FBXW11
ENSG00000072786,STK10
ENSG00000168246,UBTD2
ENSG00000214357,NEURL1B
ENSG00000253736,AC022217.3
ENSG00000120129,DUSP1
ENSG00000113719,ERGIC1
ENSG00000037241,RPL26L1
ENSG00000113732,ATP6V0E1
ENSG00000164463,CREBRF
ENSG00000113734,BNIP1
ENSG00000145919,BOD1
ENSG00000113742,CPEB4
ENSG00000164466,SFXN1
ENSG00000113749,HRH2
ENSG00000250820,AC138965.2
ENSG00000051596,THOC3
ENSG00000182230,FAM153B
ENSG00000170085,SIMC1
ENSG00000122203,KIAA1191
ENSG00000175414,ARL10
ENSG00000048162,NOP16
ENSG00000146066,HIGD2A
ENSG00000175416,CLTB
ENSG00000113194,FAF2
ENSG00000146083,RNF44
ENSG00000074276,CDHR2
ENSG00000048140,TSPAN17
ENSG00000160883,HK3
ENSG00000087206,UIMC1
ENSG00000113761,ZNF346
ENSG00000165671,NSD1
ENSG00000169228,RAB24
ENSG00000213347,MXD3
ENSG00000169230,PRELID1
ENSG00000169223,LMAN2
ENSG00000169220,RGS14
ENSG00000198055,GRK6
ENSG00000131188,PRR7
ENSG00000113758,DBN1
ENSG00000196923,PDLIM7
ENSG00000146094,DOK3
ENSG00000183258,DDX41
ENSG00000146067,FAM193B
ENSG00000184840,TMED9
ENSG00000027847,B4GALT7
ENSG00000247679,AC139795.2
ENSG00000170074,FAM153A
ENSG00000250101,AC106795.3
ENSG00000204677,FAM153CP
ENSG00000145911,N4BP3
ENSG00000145916,RMND5B
ENSG00000145912,NHP2
ENSG00000197451,HNRNPAB
ENSG00000175309,PHYKPL
ENSG00000050767,COL23A1
ENSG00000113240,CLK4
ENSG00000169131,ZNF354A
ENSG00000178338,ZNF354B
ENSG00000198939,ZFP2
ENSG00000234284,ZNF879
ENSG00000177932,ZNF354C
ENSG00000176783,RUFY1
ENSG00000244945,AC136604.2
ENSG00000169045,HNRNPH1
ENSG00000127022,CANX
ENSG00000161021,MAML1
ENSG00000161013,MGAT4B
ENSG00000161011,SQSTM1
ENSG00000161010,MRNIP
ENSG00000197226,TBC1D9B
ENSG00000113269,RNF130
ENSG00000050748,MAPK9
ENSG00000113300,CNOT6
ENSG00000131446,MGAT1
ENSG00000278970,HEIH
ENSG00000245060,LINC00847
ENSG00000196670,ZFP62
ENSG00000146063,TRIM41
ENSG00000204628,RACK1
ENSG00000233937,AC008443.1
ENSG00000183718,TRIM52
ENSG00000248275,TRIM52-AS1
ENSG00000287265,AL365272.1
ENSG00000112679,DUSP22
ENSG00000137265,IRF4
ENSG00000112685,EXOC2
ENSG00000271727,AL357054.2
ENSG00000112699,GMDS
ENSG00000250903,GMDS-DT
ENSG00000145949,MYLK4
ENSG00000124535,WRNIP1
ENSG00000021355,SERPINB1
ENSG00000230438,SERPINB9P1
ENSG00000170542,SERPINB9
ENSG00000124570,SERPINB6
ENSG00000124588,NQO2
ENSG00000137275,RIPK1
ENSG00000137274,BPHL
ENSG00000137267,TUBB2A
ENSG00000180822,PSMG4
ENSG00000137266,SLC22A23
ENSG00000228793,AL033523.1
ENSG00000112739,PRPF4B
ENSG00000145975,FAM217A
ENSG00000198721,ECI2
ENSG00000153046,CDYL
ENSG00000272142,AL359643.3
ENSG00000214113,LYRM4
ENSG00000145982,FARS2
ENSG00000124491,F13A1
ENSG00000216863,LY86-AS1
ENSG00000112799,LY86
ENSG00000226281,AL031123.1
ENSG00000124782,RREB1
ENSG00000124783,SSR1
ENSG00000124784,RIOK1
ENSG00000168566,SNRNP48
ENSG00000153162,BMP6
ENSG00000239264,TXNDC5
ENSG00000188428,BLOC1S5
ENSG00000124802,EEF1E1
ENSG00000124786,SLC35B3
ENSG00000285219,HULC
ENSG00000111846,GCNT2
ENSG00000111845,PAK1IP1
ENSG00000111843,TMEM14C
ENSG00000137210,TMEM14B
ENSG00000111837,MAK
ENSG00000153157,SYCP2L
ENSG00000224531,SMIM13
ENSG00000247925,AL139807.1
ENSG00000111859,NEDD9
ENSG00000205269,TMEM170B
ENSG00000111863,ADTRP
ENSG00000095951,HIVEP1
ENSG00000112137,PHACTR1
ENSG00000145979,TBC1D7
ENSG00000145990,GFOD1
ENSG00000124523,SIRT5
ENSG00000225921,NOL7
ENSG00000010017,RANBP9
ENSG00000050393,MCUR1
ENSG00000112149,CD83
ENSG00000234261,AL138720.1
ENSG00000008083,JARID2
ENSG00000047579,DTNBP1
ENSG00000007944,MYLIP
ENSG00000137198,GMPR
ENSG00000124788,ATXN1
ENSG00000286885,AL138824.1
ENSG00000137414,FAM8A1
ENSG00000124789,NUP153
ENSG00000137177,KIF13A
ENSG00000137364,TPMT
ENSG00000165097,KDM1B
ENSG00000124795,DEK
ENSG00000137393,RNF144B
ENSG00000172197,MBOAT1
ENSG00000227803,AL158198.1
ENSG00000112242,E2F3
ENSG00000145996,CDKAL1
ENSG00000233848,AL513188.1
ENSG00000124766,SOX4
ENSG00000272168,CASC15
ENSG00000124532,MRS2
ENSG00000112293,GPLD1
ENSG00000112294,ALDH5A1
ENSG00000111802,TDP2
ENSG00000112304,ACOT13
ENSG00000112308,C6orf62
ENSG00000112312,GMNN
ENSG00000260286,ARMH2
ENSG00000111913,RIPOR2
ENSG00000285801,AL133268.4
ENSG00000079691,CARMIL1
ENSG00000112343,TRIM38
ENSG00000275714,HIST1H3A
ENSG00000278705,HIST1H4B
ENSG00000286522,HIST1H3B
ENSG00000276410,HIST1H2BB
ENSG00000287080,HIST1H3C
ENSG00000187837,HIST1H1C
ENSG00000197061,HIST1H4C
ENSG00000180596,HIST1H2BC
ENSG00000180573,HIST1H2AC
ENSG00000168298,HIST1H1E
ENSG00000158373,HIST1H2BD
ENSG00000283064,AL353759.1
ENSG00000274290,HIST1H2BE
ENSG00000197409,HIST1H3D
ENSG00000196866,HIST1H2AD
ENSG00000277224,HIST1H2BF
ENSG00000276966,HIST1H4E
ENSG00000273802,HIST1H2BG
ENSG00000277075,HIST1H2AE
ENSG00000124575,HIST1H1D
ENSG00000277775,HIST1H3F
ENSG00000275713,HIST1H2BH
ENSG00000273983,HIST1H3G
ENSG00000158406,HIST1H4H
ENSG00000186470,BTN3A2
ENSG00000124508,BTN2A2
ENSG00000026950,BTN3A1
ENSG00000111801,BTN3A3
ENSG00000112763,BTN2A1
ENSG00000228223,HCG11
ENSG00000182952,HMGN4
ENSG00000146109,ABT1
ENSG00000181315,ZNF322
ENSG00000124635,HIST1H2BJ
ENSG00000196787,HIST1H2AG
ENSG00000197903,HIST1H2BK
ENSG00000274997,HIST1H2AH
ENSG00000096654,ZNF184
ENSG00000286652,AL021918.5
ENSG00000281706,AL009179.1
ENSG00000196747,HIST1H2AI
ENSG00000278828,HIST1H3H
ENSG00000233822,HIST1H2BN
ENSG00000275221,HIST1H2AK
ENSG00000276903,HIST1H2AL
ENSG00000184357,HIST1H1B
ENSG00000275379,HIST1H3I
ENSG00000197153,HIST1H3J
ENSG00000269293,ZSCAN16-AS1
ENSG00000272009,AL121944.1
ENSG00000197279,ZNF165
ENSG00000196812,ZSCAN16
ENSG00000198315,ZKSCAN8
ENSG00000137185,ZSCAN9
ENSG00000187626,ZKSCAN4
ENSG00000197062,ZSCAN26
ENSG00000137338,PGBD1
ENSG00000158691,ZSCAN12
ENSG00000204713,TRIM27
ENSG00000204681,GABBR1
ENSG00000204642,HLA-F
ENSG00000214922,HLA-F-AS1
ENSG00000206503,HLA-A
ENSG00000066379,ZNRD1
ENSG00000204619,PPP1R11
ENSG00000204613,TRIM10
ENSG00000234127,TRIM26
ENSG00000270604,HCG17
ENSG00000231074,HCG18
ENSG00000204599,TRIM39
ENSG00000241370,RPP21
ENSG00000204592,HLA-E
ENSG00000204590,GNL1
ENSG00000204576,PRR3
ENSG00000204574,ABCF1
ENSG00000204569,PPP1R10
ENSG00000204568,MRPS18B
ENSG00000137343,ATAT1
ENSG00000204564,C6orf136
ENSG00000204560,DHX16
ENSG00000146112,PPP1R18
ENSG00000137337,MDC1
ENSG00000196230,TUBB
ENSG00000137312,FLOT1
ENSG00000137331,IER3
ENSG00000214894,LINC00243
ENSG00000213780,GTF2H4
ENSG00000137411,VARS2
ENSG00000204536,CCHCR1
ENSG00000137310,TCF19
ENSG00000272501,AL662844.4
ENSG00000206344,HCG27
ENSG00000204525,HLA-C
ENSG00000234745,HLA-B
ENSG00000204520,MICA
ENSG00000206337,HCP5
ENSG00000204516,MICB
ENSG00000198563,DDX39B
ENSG00000213760,ATP6V1G2
ENSG00000204498,NFKBIL1
ENSG00000232810,TNF
ENSG00000227507,LTB
ENSG00000204482,LST1
ENSG00000204472,AIF1
ENSG00000204469,PRRC2A
ENSG00000204463,BAG6
ENSG00000204439,C6orf47
ENSG00000204438,GPANK1
ENSG00000204435,CSNK2B
ENSG00000240053,LY6G5B
ENSG00000204427,ABHD16A
ENSG00000213722,DDAH2
ENSG00000213719,CLIC1
ENSG00000204410,MSH5
ENSG00000228727,SAPCD1
ENSG00000204394,VARS
ENSG00000204392,LSM2
ENSG00000204389,HSPA1A
ENSG00000204388,HSPA1B
ENSG00000204387,SNHG32
ENSG00000204386,NEU1
ENSG00000204371,EHMT2
ENSG00000166278,C2
ENSG00000204356,NELFE
ENSG00000204351,SKIV2L
ENSG00000204348,DXO
ENSG00000204344,STK19
ENSG00000168477,TNXB
ENSG00000213676,ATF6B
ENSG00000221988,PPT2
ENSG00000241404,EGFL8
ENSG00000204310,AGPAT1
ENSG00000204308,RNF5
ENSG00000204305,AGER
ENSG00000204304,PBX2
ENSG00000213654,GPSM3
ENSG00000225914,TSBP1-AS1
ENSG00000204287,HLA-DRA
ENSG00000198502,HLA-DRB5
ENSG00000196126,HLA-DRB1
ENSG00000196735,HLA-DQA1
ENSG00000179344,HLA-DQB1
ENSG00000241106,HLA-DOB
ENSG00000204267,TAP2
